site_no,dateTime,tz_cd,Discharge_ft3s,DO_mgL,WaterTemp_C,DOsat_pct
11447650,9/25/2017 18:15,PDT,,9.6,16.9,99
11447650,9/25/2017 18:30,PDT,,9.6,16.9,99
11447650,9/25/2017 18:45,PDT,,9.6,16.9,99
11447650,9/25/2017 19:00,PDT,20400,9.6,16.9,99
11447650,9/25/2017 19:15,PDT,,9.5,16.9,98
11447650,9/25/2017 19:30,PDT,,9.5,16.9,98
11447650,9/25/2017 19:45,PDT,,9.5,16.9,98
11447650,9/25/2017 20:00,PDT,20400,9.5,16.9,98
11447650,9/25/2017 20:15,PDT,,9.5,16.9,98
11447650,9/25/2017 20:30,PDT,,9.5,16.9,98
11447650,9/25/2017 20:45,PDT,,9.5,16.9,98
11447650,9/25/2017 21:00,PDT,20400,9.5,16.8,98
11447650,9/25/2017 21:15,PDT,,9.5,16.8,98
11447650,9/25/2017 21:30,PDT,,9.5,16.8,98
11447650,9/25/2017 21:45,PDT,,9.5,16.8,98
11447650,9/25/2017 22:00,PDT,20400,9.5,16.8,98
11447650,9/25/2017 22:15,PDT,,9.5,16.8,98
11447650,9/25/2017 22:30,PDT,,9.5,16.8,98
11447650,9/25/2017 22:45,PDT,,9.5,16.8,98
11447650,9/25/2017 23:00,PDT,20400,9.4,16.8,97
11447650,9/25/2017 23:15,PDT,,9.4,16.8,97
11447650,9/25/2017 23:30,PDT,,9.4,16.8,97
11447650,9/25/2017 23:45,PDT,,9.4,16.8,97
11447650,9/26/2017 0:00,PDT,20400,9.4,16.8,97
11447650,9/26/2017 0:15,PDT,,9.4,16.8,97
11447650,9/26/2017 0:30,PDT,,9.4,16.8,97
11447650,9/26/2017 0:45,PDT,,9.4,16.8,97
11447650,9/26/2017 1:00,PDT,20400,9.4,16.8,97
11447650,9/26/2017 1:15,PDT,,9.4,16.7,97
11447650,9/26/2017 1:30,PDT,,9.4,16.7,97
11447650,9/26/2017 1:45,PDT,,9.4,16.7,97
11447650,9/26/2017 2:00,PDT,20400,9.4,16.7,97
11447650,9/26/2017 2:15,PDT,,9.4,16.7,97
11447650,9/26/2017 2:30,PDT,,9.4,16.6,97
11447650,9/26/2017 2:45,PDT,,9.4,16.6,97
11447650,9/26/2017 3:00,PDT,20400,9.4,16.6,97
11447650,9/26/2017 3:15,PDT,,9.4,16.6,96
11447650,9/26/2017 3:30,PDT,,9.4,16.6,97
11447650,9/26/2017 3:45,PDT,,9.4,16.6,97
11447650,9/26/2017 4:00,PDT,20400,9.4,16.5,96
11447650,9/26/2017 4:15,PDT,,9.4,16.5,97
11447650,9/26/2017 4:30,PDT,,9.4,16.5,96
11447650,9/26/2017 4:45,PDT,,9.4,16.5,96
11447650,9/26/2017 5:00,PDT,20400,9.4,16.5,96
11447650,9/26/2017 5:15,PDT,,9.4,16.4,96
11447650,9/26/2017 5:30,PDT,,9.4,16.4,97
11447650,9/26/2017 5:45,PDT,,9.4,16.4,97
11447650,9/26/2017 6:00,PDT,20400,9.5,16.4,97
11447650,9/26/2017 6:15,PDT,,9.5,16.4,97
11447650,9/26/2017 6:30,PDT,,9.5,16.4,97
11447650,9/26/2017 6:45,PDT,,9.5,16.4,97
11447650,9/26/2017 7:00,PDT,20400,9.5,16.3,97
11447650,9/26/2017 7:15,PDT,,9.5,16.3,97
11447650,9/26/2017 7:30,PDT,,9.5,16.3,97
11447650,9/26/2017 7:45,PDT,,9.5,16.3,97
11447650,9/26/2017 8:00,PDT,20400,9.5,16.3,97
11447650,9/26/2017 8:15,PDT,,9.5,16.3,97
11447650,9/26/2017 8:30,PDT,,9.5,16.3,97
11447650,9/26/2017 8:45,PDT,,9.5,16.3,97
11447650,9/26/2017 9:00,PDT,20400,9.6,16.3,98
11447650,9/26/2017 9:15,PDT,,9.6,16.3,98
11447650,9/26/2017 9:30,PDT,,9.6,16.3,97
11447650,9/26/2017 9:45,PDT,,9.6,16.4,98
11447650,9/26/2017 10:00,PDT,20400,9.6,16.4,98
11447650,9/26/2017 10:15,PDT,,9.6,16.4,98
11447650,9/26/2017 10:30,PDT,,9.6,16.4,98
11447650,9/26/2017 10:45,PDT,,9.6,16.4,98
11447650,9/26/2017 11:00,PDT,20400,9.6,16.4,98
11447650,9/26/2017 11:15,PDT,,9.6,16.5,98
11447650,9/26/2017 11:30,PDT,,9.6,16.5,98
11447650,9/26/2017 11:45,PDT,,9.6,16.5,99
11447650,9/26/2017 12:00,PDT,20400,9.6,16.6,99
11447650,9/26/2017 12:15,PDT,,9.6,16.6,99
11447650,9/26/2017 12:30,PDT,,9.6,16.6,99
11447650,9/26/2017 12:45,PDT,,9.6,16.6,99
11447650,9/26/2017 13:00,PDT,20400,9.7,16.7,99
11447650,9/26/2017 13:15,PDT,,9.7,16.7,99
11447650,9/26/2017 13:30,PDT,,9.7,16.7,99
11447650,9/26/2017 13:45,PDT,,9.7,16.7,100
11447650,9/26/2017 14:00,PDT,20400,9.7,16.8,100
11447650,9/26/2017 14:15,PDT,,9.7,16.8,100
11447650,9/26/2017 14:30,PDT,,9.7,16.8,100
11447650,9/26/2017 14:45,PDT,,9.7,16.8,100
11447650,9/26/2017 15:00,PDT,20400,9.7,16.9,100
11447650,9/26/2017 15:15,PDT,,9.7,16.9,100
11447650,9/26/2017 15:30,PDT,,9.7,16.9,100
11447650,9/26/2017 15:45,PDT,,9.7,16.9,100
11447650,9/26/2017 16:00,PDT,20400,9.7,17,100
11447650,9/26/2017 16:15,PDT,,9.7,17,100
11447650,9/26/2017 16:30,PDT,,9.7,17,100
11447650,9/26/2017 16:45,PDT,,9.6,17,100
11447650,9/26/2017 17:00,PDT,20400,9.7,17,100
11447650,9/26/2017 17:15,PDT,,9.6,17,100
11447650,9/26/2017 17:30,PDT,,9.6,17,100
11447650,9/26/2017 17:45,PDT,,9.6,17,100
11447650,9/26/2017 18:00,PDT,20400,9.6,17,100
11447650,9/26/2017 18:15,PDT,,9.6,17,99
11447650,9/26/2017 18:30,PDT,,9.6,17,99
11447650,9/26/2017 18:45,PDT,,9.6,17,99
11447650,9/26/2017 19:00,PDT,20400,9.6,17,99
11447650,9/26/2017 19:15,PDT,,9.6,17,99
11447650,9/26/2017 19:30,PDT,,9.6,17,99
11447650,9/26/2017 19:45,PDT,,9.6,17,99
11447650,9/26/2017 20:00,PDT,20400,9.6,17,99
11447650,9/26/2017 20:15,PDT,,9.6,17,99
11447650,9/26/2017 20:30,PDT,,9.5,17,99
11447650,9/26/2017 20:45,PDT,,9.5,17,99
11447650,9/26/2017 21:00,PDT,20400,9.5,17,98
11447650,9/26/2017 21:15,PDT,,9.5,17,98
11447650,9/26/2017 21:30,PDT,,9.5,17,98
11447650,9/26/2017 21:45,PDT,,9.5,17,98
11447650,9/26/2017 22:00,PDT,20400,9.5,17,98
11447650,9/26/2017 22:15,PDT,,9.5,17,98
11447650,9/26/2017 22:30,PDT,,9.5,17,98
11447650,9/26/2017 22:45,PDT,,9.5,17,98
11447650,9/26/2017 23:00,PDT,20400,9.5,17,98
11447650,9/26/2017 23:15,PDT,,9.4,17,98
11447650,9/26/2017 23:30,PDT,,9.4,17,98
11447650,9/26/2017 23:45,PDT,,9.4,17,98
11447650,9/27/2017 0:00,PDT,20400,9.4,17,98
11447650,9/27/2017 0:15,PDT,,9.4,16.9,97
11447650,9/27/2017 0:30,PDT,,9.4,16.9,97
11447650,9/27/2017 0:45,PDT,,9.4,16.9,97
11447650,9/27/2017 1:00,PDT,20400,9.4,16.9,97
11447650,9/27/2017 1:15,PDT,,9.4,16.9,97
11447650,9/27/2017 1:30,PDT,,9.4,16.9,97
11447650,9/27/2017 1:45,PDT,,9.4,16.9,97
11447650,9/27/2017 2:00,PDT,20400,9.4,16.9,97
11447650,9/27/2017 2:15,PDT,,9.4,16.9,97
11447650,9/27/2017 2:30,PDT,,9.4,16.9,97
11447650,9/27/2017 2:45,PDT,,9.4,16.8,97
11447650,9/27/2017 3:00,PDT,20400,9.4,16.8,97
11447650,9/27/2017 3:15,PDT,,9.4,16.8,97
11447650,9/27/2017 3:30,PDT,,9.4,16.8,97
11447650,9/27/2017 3:45,PDT,,9.4,16.8,97
11447650,9/27/2017 4:00,PDT,20400,9.4,16.8,97
11447650,9/27/2017 4:15,PDT,,9.4,16.8,97
11447650,9/27/2017 4:30,PDT,,9.4,16.7,97
11447650,9/27/2017 4:45,PDT,,9.4,16.7,97
11447650,9/27/2017 5:00,PDT,20400,9.4,16.7,97
11447650,9/27/2017 5:15,PDT,,9.4,16.7,97
11447650,9/27/2017 5:30,PDT,,9.4,16.7,97
11447650,9/27/2017 5:45,PDT,,9.4,16.7,97
11447650,9/27/2017 6:00,PDT,20400,9.4,16.7,97
11447650,9/27/2017 6:15,PDT,,9.4,16.6,97
11447650,9/27/2017 6:30,PDT,,9.4,16.6,97
11447650,9/27/2017 6:45,PDT,,9.5,16.6,97
11447650,9/27/2017 7:00,PDT,20400,9.5,16.6,97
11447650,9/27/2017 7:15,PDT,,9.4,16.6,97
11447650,9/27/2017 7:30,PDT,,9.5,16.6,97
11447650,9/27/2017 7:45,PDT,,9.5,16.6,97
11447650,9/27/2017 8:00,PDT,20400,9.5,16.6,97
11447650,9/27/2017 8:15,PDT,,9.5,16.6,97
11447650,9/27/2017 8:30,PDT,,9.5,16.6,97
11447650,9/27/2017 8:45,PDT,,9.5,16.6,97
11447650,9/27/2017 9:00,PDT,20400,9.5,16.6,98
11447650,9/27/2017 9:15,PDT,,9.5,16.6,98
11447650,9/27/2017 9:30,PDT,,9.5,16.6,98
11447650,9/27/2017 9:45,PDT,,9.5,16.6,98
11447650,9/27/2017 10:00,PDT,20400,9.5,16.6,98
11447650,9/27/2017 10:15,PDT,,9.6,16.7,98
11447650,9/27/2017 10:30,PDT,,9.6,16.7,98
11447650,9/27/2017 10:45,PDT,,9.6,16.7,98
11447650,9/27/2017 11:00,PDT,20400,9.6,16.7,99
11447650,9/27/2017 11:15,PDT,,9.6,16.8,99
11447650,9/27/2017 11:30,PDT,,9.6,16.8,99
11447650,9/27/2017 11:45,PDT,,9.6,16.8,99
11447650,9/27/2017 12:00,PDT,20400,9.6,16.8,99
11447650,9/27/2017 12:15,PDT,,9.6,16.9,99
11447650,9/27/2017 12:30,PDT,,9.6,16.9,99
11447650,9/27/2017 12:45,PDT,,9.6,16.9,99
11447650,9/27/2017 13:00,PDT,20400,9.6,17,99
11447650,9/27/2017 13:15,PDT,,9.6,17,100
11447650,9/27/2017 13:30,PDT,,9.6,17,100
11447650,9/27/2017 13:45,PDT,,9.6,17.1,99
11447650,9/27/2017 14:00,PDT,20400,9.6,17.1,100
11447650,9/27/2017 14:15,PDT,,9.6,17.1,100
11447650,9/27/2017 14:30,PDT,,9.6,17.2,100
11447650,9/27/2017 14:45,PDT,,9.6,17.2,100
11447650,9/27/2017 15:00,PDT,20400,9.6,17.2,100
11447650,9/27/2017 15:15,PDT,,9.6,17.2,100
11447650,9/27/2017 15:30,PDT,,9.6,17.2,100
11447650,9/27/2017 15:45,PDT,,9.6,17.3,100
11447650,9/27/2017 16:00,PDT,20400,9.6,17.3,100
11447650,9/27/2017 16:15,PDT,,9.6,17.3,100
11447650,9/27/2017 16:30,PDT,,9.6,17.3,100
11447650,9/27/2017 16:45,PDT,,9.6,17.3,100
11447650,9/27/2017 17:00,PDT,20400,9.6,17.3,100
11447650,9/27/2017 17:15,PDT,,9.6,17.3,100
11447650,9/27/2017 17:30,PDT,,9.6,17.3,100
11447650,9/27/2017 17:45,PDT,,9.6,17.3,100
11447650,9/27/2017 18:00,PDT,20400,9.6,17.3,100
11447650,9/27/2017 18:15,PDT,,9.6,17.3,100
11447650,9/27/2017 18:30,PDT,,9.6,17.3,100
11447650,9/27/2017 18:45,PDT,,9.6,17.3,100
11447650,9/27/2017 19:00,PDT,20400,9.6,17.3,100
11447650,9/27/2017 19:15,PDT,,9.5,17.3,99
11447650,9/27/2017 19:30,PDT,,9.5,17.3,99
11447650,9/27/2017 19:45,PDT,,9.5,17.3,99
11447650,9/27/2017 20:00,PDT,20400,9.5,17.3,99
11447650,9/27/2017 20:15,PDT,,9.5,17.3,99
11447650,9/27/2017 20:30,PDT,,9.5,17.3,99
11447650,9/27/2017 20:45,PDT,,9.5,17.3,99
11447650,9/27/2017 21:00,PDT,20400,9.5,17.3,99
11447650,9/27/2017 21:15,PDT,,9.5,17.3,99
11447650,9/27/2017 21:30,PDT,,9.4,17.3,98
11447650,9/27/2017 21:45,PDT,,9.4,17.3,98
11447650,9/27/2017 22:00,PDT,20400,9.4,17.3,98
11447650,9/27/2017 22:15,PDT,,9.4,17.3,98
11447650,9/27/2017 22:30,PDT,,9.4,17.3,98
11447650,9/27/2017 22:45,PDT,,9.4,17.3,98
11447650,9/27/2017 23:00,PDT,20400,9.4,17.3,98
11447650,9/27/2017 23:15,PDT,,9.4,17.3,98
11447650,9/27/2017 23:30,PDT,,9.4,17.3,98
11447650,9/27/2017 23:45,PDT,,9.4,17.2,98
11447650,9/28/2017 0:00,PDT,20400,9.4,17.2,98
11447650,9/28/2017 0:15,PDT,,9.4,17.2,98
11447650,9/28/2017 0:30,PDT,,9.4,17.2,97
11447650,9/28/2017 0:45,PDT,,9.4,17.2,97
11447650,9/28/2017 1:00,PDT,20400,9.4,17.2,97
11447650,9/28/2017 1:15,PDT,,9.4,17.2,97
11447650,9/28/2017 1:30,PDT,,9.4,17.2,97
11447650,9/28/2017 1:45,PDT,,9.4,17.2,97
11447650,9/28/2017 2:00,PDT,20400,9.4,17.2,97
11447650,9/28/2017 2:15,PDT,,9.3,17.1,97
11447650,9/28/2017 2:30,PDT,,9.3,17.1,97
11447650,9/28/2017 2:45,PDT,,9.3,17.1,97
11447650,9/28/2017 3:00,PDT,20400,9.3,17.1,97
11447650,9/28/2017 3:15,PDT,,9.3,17.1,97
11447650,9/28/2017 3:30,PDT,,9.3,17.1,97
11447650,9/28/2017 3:45,PDT,,9.3,17.1,97
11447650,9/28/2017 4:00,PDT,20400,9.3,17.1,97
11447650,9/28/2017 4:15,PDT,,9.3,17.1,97
11447650,9/28/2017 4:30,PDT,,9.3,17,97
11447650,9/28/2017 4:45,PDT,,9.4,17,97
11447650,9/28/2017 5:00,PDT,20400,9.4,17,97
11447650,9/28/2017 5:15,PDT,,9.4,17,97
11447650,9/28/2017 5:30,PDT,,9.4,17,97
11447650,9/28/2017 5:45,PDT,,9.4,17,97
11447650,9/28/2017 6:00,PDT,20400,9.4,17,97
11447650,9/28/2017 6:15,PDT,,9.4,17,97
11447650,9/28/2017 6:30,PDT,,9.4,17,97
11447650,9/28/2017 6:45,PDT,,9.4,17,97
11447650,9/28/2017 7:00,PDT,20400,9.4,16.9,97
11447650,9/28/2017 7:15,PDT,,9.4,16.9,97
11447650,9/28/2017 7:30,PDT,,9.4,16.9,97
11447650,9/28/2017 7:45,PDT,,9.4,16.9,97
11447650,9/28/2017 8:00,PDT,20400,9.4,16.9,97
11447650,9/28/2017 8:15,PDT,,9.4,16.9,98
11447650,9/28/2017 8:30,PDT,,9.4,16.9,98
11447650,9/28/2017 8:45,PDT,,9.5,16.9,98
11447650,9/28/2017 9:00,PDT,20400,9.5,16.9,98
11447650,9/28/2017 9:15,PDT,,9.5,16.9,98
11447650,9/28/2017 9:30,PDT,,9.5,16.9,98
11447650,9/28/2017 9:45,PDT,,9.5,16.9,98
11447650,9/28/2017 10:00,PDT,20400,9.5,17,98
11447650,9/28/2017 10:15,PDT,,9.5,17,98
11447650,9/28/2017 10:30,PDT,,9.5,17,98
11447650,9/28/2017 10:45,PDT,,9.5,17,99
11447650,9/28/2017 11:00,PDT,20400,9.5,17,99
11447650,9/28/2017 11:15,PDT,,9.5,17.1,99
11447650,9/28/2017 11:30,PDT,,9.5,17.1,99
11447650,9/28/2017 11:45,PDT,,9.5,17.1,99
11447650,9/28/2017 12:00,PDT,20400,,,
11447650,9/28/2017 12:15,PDT,,9.5,17.2,98
11447650,9/28/2017 12:30,PDT,,9.5,17.2,99
11447650,9/28/2017 12:45,PDT,,9.5,17.2,99
11447650,9/28/2017 13:00,PDT,20400,9.5,17.2,99
11447650,9/28/2017 13:15,PDT,,9.5,17.3,99
11447650,9/28/2017 13:30,PDT,,9.5,17.3,99
11447650,9/28/2017 13:45,PDT,,9.5,17.3,99
11447650,9/28/2017 14:00,PDT,20500,9.5,17.4,99
11447650,9/28/2017 14:15,PDT,,9.5,17.4,99
11447650,9/28/2017 14:30,PDT,,9.5,17.4,99
11447650,9/28/2017 14:45,PDT,,9.5,17.5,100
11447650,9/28/2017 15:00,PDT,20500,9.5,17.5,100
11447650,9/28/2017 15:15,PDT,,9.5,17.5,100
11447650,9/28/2017 15:30,PDT,,9.5,17.5,100
11447650,9/28/2017 15:45,PDT,,9.5,17.5,100
11447650,9/28/2017 16:00,PDT,20500,9.5,17.5,100
11447650,9/28/2017 16:15,PDT,,9.5,17.6,100
11447650,9/28/2017 16:30,PDT,,9.5,17.6,100
11447650,9/28/2017 16:45,PDT,,9.5,17.6,100
11447650,9/28/2017 17:00,PDT,20500,9.5,17.6,99
11447650,9/28/2017 17:15,PDT,,9.5,17.6,100
11447650,9/28/2017 17:30,PDT,,9.5,17.6,99
11447650,9/28/2017 17:45,PDT,,9.5,17.6,99
11447650,9/28/2017 18:00,PDT,20500,9.5,17.6,99
11447650,9/28/2017 18:15,PDT,,9.5,17.6,99
11447650,9/28/2017 18:30,PDT,,9.5,17.6,99
11447650,9/28/2017 18:45,PDT,,9.4,17.6,99
11447650,9/28/2017 19:00,PDT,20500,9.4,17.6,99
11447650,9/28/2017 19:15,PDT,,9.4,17.6,99
11447650,9/28/2017 19:30,PDT,,9.4,17.6,99
11447650,9/28/2017 19:45,PDT,,9.4,17.6,98
11447650,9/28/2017 20:00,PDT,20500,9.4,17.6,98
11447650,9/28/2017 20:15,PDT,,9.4,17.6,98
11447650,9/28/2017 20:30,PDT,,9.4,17.6,98
11447650,9/28/2017 20:45,PDT,,9.4,17.6,98
11447650,9/28/2017 21:00,PDT,20500,9.4,17.6,98
11447650,9/28/2017 21:15,PDT,,9.4,17.6,98
11447650,9/28/2017 21:30,PDT,,9.4,17.6,98
11447650,9/28/2017 21:45,PDT,,9.3,17.6,98
11447650,9/28/2017 22:00,PDT,20500,9.3,17.6,98
11447650,9/28/2017 22:15,PDT,,9.3,17.5,97
11447650,9/28/2017 22:30,PDT,,9.3,17.5,97
11447650,9/28/2017 22:45,PDT,,9.3,17.5,97
11447650,9/28/2017 23:00,PDT,20500,9.3,17.5,97
11447650,9/28/2017 23:15,PDT,,9.3,17.5,97
11447650,9/28/2017 23:30,PDT,,9.3,17.5,97
11447650,9/28/2017 23:45,PDT,,9.3,17.5,97
11447650,9/29/2017 0:00,PDT,20500,9.3,17.5,97
11447650,9/29/2017 0:15,PDT,,9.3,17.5,97
11447650,9/29/2017 0:30,PDT,,9.3,17.5,97
11447650,9/29/2017 0:45,PDT,,9.3,17.5,97
11447650,9/29/2017 1:00,PDT,20500,9.3,17.5,97
11447650,9/29/2017 1:15,PDT,,9.2,17.4,97
11447650,9/29/2017 1:30,PDT,,9.3,17.4,97
11447650,9/29/2017 1:45,PDT,,9.2,17.4,97
11447650,9/29/2017 2:00,PDT,20500,9.2,17.4,97
11447650,9/29/2017 2:15,PDT,,9.2,17.4,96
11447650,9/29/2017 2:30,PDT,,9.2,17.4,96
11447650,9/29/2017 2:45,PDT,,9.2,17.4,96
11447650,9/29/2017 3:00,PDT,20500,9.2,17.4,96
11447650,9/29/2017 3:15,PDT,,9.2,17.3,96
11447650,9/29/2017 3:30,PDT,,9.2,17.3,96
11447650,9/29/2017 3:45,PDT,,9.2,17.3,96
11447650,9/29/2017 4:00,PDT,20500,9.2,17.3,96
11447650,9/29/2017 4:15,PDT,,9.2,17.3,96
11447650,9/29/2017 4:30,PDT,,9.2,17.3,96
11447650,9/29/2017 4:45,PDT,,9.2,17.2,96
11447650,9/29/2017 5:00,PDT,20500,9.2,17.2,96
11447650,9/29/2017 5:15,PDT,,9.2,17.2,96
11447650,9/29/2017 5:30,PDT,,9.2,17.2,96
11447650,9/29/2017 5:45,PDT,,9.2,17.2,96
11447650,9/29/2017 6:00,PDT,20500,9.2,17.2,96
11447650,9/29/2017 6:15,PDT,,9.2,17.2,96
11447650,9/29/2017 6:30,PDT,,9.3,17.2,96
11447650,9/29/2017 6:45,PDT,,9.3,17.1,96
11447650,9/29/2017 7:00,PDT,20500,9.3,17.1,96
11447650,9/29/2017 7:15,PDT,,9.3,17.1,96
11447650,9/29/2017 7:30,PDT,,9.3,17.1,96
11447650,9/29/2017 7:45,PDT,,9.3,17.1,96
11447650,9/29/2017 8:00,PDT,20500,9.3,17.1,96
11447650,9/29/2017 8:15,PDT,,9.3,17.1,97
11447650,9/29/2017 8:30,PDT,,9.3,17.1,97
11447650,9/29/2017 8:45,PDT,,9.3,17.1,97
11447650,9/29/2017 9:00,PDT,20500,9.4,17.1,97
11447650,9/29/2017 9:15,PDT,,9.4,17.1,97
11447650,9/29/2017 9:30,PDT,,9.4,17.1,97
11447650,9/29/2017 9:45,PDT,,9.4,17.1,97
11447650,9/29/2017 10:00,PDT,20500,9.4,17.1,97
11447650,9/29/2017 10:15,PDT,,9.4,17.1,98
11447650,9/29/2017 10:30,PDT,,9.4,17.1,98
11447650,9/29/2017 10:45,PDT,,9.4,17.1,98
11447650,9/29/2017 11:00,PDT,20500,9.4,17.2,98
11447650,9/29/2017 11:15,PDT,,9.4,17.2,98
11447650,9/29/2017 11:30,PDT,,9.4,17.2,98
11447650,9/29/2017 11:45,PDT,,9.4,17.2,98
11447650,9/29/2017 12:00,PDT,20500,9.5,17.2,98
11447650,9/29/2017 12:15,PDT,,9.5,17.3,98
11447650,9/29/2017 12:30,PDT,,9.5,17.3,99
11447650,9/29/2017 12:45,PDT,,9.5,17.3,99
11447650,9/29/2017 13:00,PDT,20500,9.5,17.3,99
11447650,9/29/2017 13:15,PDT,,9.5,17.3,99
11447650,9/29/2017 13:30,PDT,,9.5,17.4,99
11447650,9/29/2017 13:45,PDT,,9.5,17.4,99
11447650,9/29/2017 14:00,PDT,20500,9.5,17.4,99
11447650,9/29/2017 14:15,PDT,,9.5,17.4,99
11447650,9/29/2017 14:30,PDT,,9.5,17.4,99
11447650,9/29/2017 14:45,PDT,,9.5,17.4,99
11447650,9/29/2017 15:00,PDT,20500,9.5,17.5,99
11447650,9/29/2017 15:15,PDT,,9.5,17.5,99
11447650,9/29/2017 15:30,PDT,,9.5,17.5,99
11447650,9/29/2017 15:45,PDT,,9.5,17.5,99
11447650,9/29/2017 16:00,PDT,20500,9.5,17.5,99
11447650,9/29/2017 16:15,PDT,,9.5,17.5,99
11447650,9/29/2017 16:30,PDT,,9.5,17.6,99
11447650,9/29/2017 16:45,PDT,,9.5,17.6,99
11447650,9/29/2017 17:00,PDT,20500,9.5,17.6,99
11447650,9/29/2017 17:15,PDT,,9.5,17.6,99
11447650,9/29/2017 17:30,PDT,,9.5,17.6,99
11447650,9/29/2017 17:45,PDT,,9.4,17.6,99
11447650,9/29/2017 18:00,PDT,20500,9.4,17.6,99
11447650,9/29/2017 18:15,PDT,,9.4,17.6,99
11447650,9/29/2017 18:30,PDT,,9.4,17.6,99
11447650,9/29/2017 18:45,PDT,,9.4,17.6,99
11447650,9/29/2017 19:00,PDT,20500,9.4,17.6,99
11447650,9/29/2017 19:15,PDT,,9.4,17.6,98
11447650,9/29/2017 19:30,PDT,,9.4,17.6,98
11447650,9/29/2017 19:45,PDT,,9.4,17.6,98
11447650,9/29/2017 20:00,PDT,20500,9.4,17.6,98
11447650,9/29/2017 20:15,PDT,,9.4,17.6,98
11447650,9/29/2017 20:30,PDT,,9.4,17.5,98
11447650,9/29/2017 20:45,PDT,,9.3,17.5,98
11447650,9/29/2017 21:00,PDT,20500,9.3,17.5,98
11447650,9/29/2017 21:15,PDT,,9.3,17.5,98
11447650,9/29/2017 21:30,PDT,,9.3,17.5,97
11447650,9/29/2017 21:45,PDT,,9.3,17.5,97
11447650,9/29/2017 22:00,PDT,20500,9.3,17.5,97
11447650,9/29/2017 22:15,PDT,,9.3,17.5,97
11447650,9/29/2017 22:30,PDT,,9.3,17.5,97
11447650,9/29/2017 22:45,PDT,,9.3,17.5,97
11447650,9/29/2017 23:00,PDT,20500,9.3,17.5,97
11447650,9/29/2017 23:15,PDT,,9.3,17.5,97
11447650,9/29/2017 23:30,PDT,,9.3,17.5,97
11447650,9/29/2017 23:45,PDT,,9.2,17.5,97
11447650,9/30/2017 0:00,PDT,20500,9.2,17.5,97
11447650,9/30/2017 0:15,PDT,,9.2,17.4,97
11447650,9/30/2017 0:30,PDT,,9.2,17.4,97
11447650,9/30/2017 0:45,PDT,,9.2,17.4,96
11447650,9/30/2017 1:00,PDT,20500,9.2,17.4,96
11447650,9/30/2017 1:15,PDT,,9.2,17.4,96
11447650,9/30/2017 1:30,PDT,,9.2,17.4,96
11447650,9/30/2017 1:45,PDT,,9.2,17.4,96
11447650,9/30/2017 2:00,PDT,20500,9.2,17.4,96
11447650,9/30/2017 2:15,PDT,,9.2,17.4,96
11447650,9/30/2017 2:30,PDT,,9.2,17.4,96
11447650,9/30/2017 2:45,PDT,,9.2,17.3,96
11447650,9/30/2017 3:00,PDT,20500,9.2,17.3,96
11447650,9/30/2017 3:15,PDT,,9.2,17.3,96
11447650,9/30/2017 3:30,PDT,,9.2,17.3,96
11447650,9/30/2017 3:45,PDT,,9.2,17.3,96
11447650,9/30/2017 4:00,PDT,20500,9.2,17.3,96
11447650,9/30/2017 4:15,PDT,,9.2,17.3,96
11447650,9/30/2017 4:30,PDT,,9.2,17.3,96
11447650,9/30/2017 4:45,PDT,,9.2,17.3,96
11447650,9/30/2017 5:00,PDT,20500,9.2,17.2,96
11447650,9/30/2017 5:15,PDT,,9.2,17.2,96
11447650,9/30/2017 5:30,PDT,,9.2,17.2,96
11447650,9/30/2017 5:45,PDT,,9.2,17.2,96
11447650,9/30/2017 6:00,PDT,20500,9.2,17.2,96
11447650,9/30/2017 6:15,PDT,,9.2,17.2,96
11447650,9/30/2017 6:30,PDT,,9.2,17.2,96
11447650,9/30/2017 6:45,PDT,,9.2,17.2,96
11447650,9/30/2017 7:00,PDT,20400,9.2,17.2,96
11447650,9/30/2017 7:15,PDT,,9.2,17.2,96
11447650,9/30/2017 7:30,PDT,,9.2,17.1,96
11447650,9/30/2017 7:45,PDT,,9.2,17.1,96
11447650,9/30/2017 8:00,PDT,20400,9.2,17.1,96
11447650,9/30/2017 8:15,PDT,,9.3,17.1,96
11447650,9/30/2017 8:30,PDT,,9.3,17.1,96
11447650,9/30/2017 8:45,PDT,,9.3,17.1,96
11447650,9/30/2017 9:00,PDT,20400,9.3,17.1,96
11447650,9/30/2017 9:15,PDT,,9.3,17.1,97
11447650,9/30/2017 9:30,PDT,,9.3,17.1,97
11447650,9/30/2017 9:45,PDT,,9.3,17.1,97
11447650,9/30/2017 10:00,PDT,20400,9.3,17.1,97
11447650,9/30/2017 10:15,PDT,,9.3,17.2,97
11447650,9/30/2017 10:30,PDT,,9.4,17.2,97
11447650,9/30/2017 10:45,PDT,,9.4,17.2,97
11447650,9/30/2017 11:00,PDT,20400,9.4,17.2,97
11447650,9/30/2017 11:15,PDT,,9.4,17.2,97
11447650,9/30/2017 11:30,PDT,,9.4,17.2,98
11447650,9/30/2017 11:45,PDT,,9.4,17.2,98
11447650,9/30/2017 12:00,PDT,20400,9.4,17.3,98
11447650,9/30/2017 12:15,PDT,,9.4,17.3,98
11447650,9/30/2017 12:30,PDT,,9.4,17.3,98
11447650,9/30/2017 12:45,PDT,,9.4,17.3,98
11447650,9/30/2017 13:00,PDT,20400,9.4,17.4,98
11447650,9/30/2017 13:15,PDT,,9.4,17.4,98
